fdc_id,data_type,description,nutrient_id,amount,nutrient_name,unit_name,brand_name,branded_food_category
1839929,branded_food,"NATURADE, GRASS FED WHEY PROTEIN BOOSTER, CHOCOLATE, CHOCOLATE",1220,1.333,Arginine,G,NATURADE,Chocolate
1839929,branded_food,"NATURADE, GRASS FED WHEY PROTEIN BOOSTER, CHOCOLATE, CHOCOLATE",1214,4.095,Lysine,G,NATURADE,Chocolate
1839929,branded_food,"NATURADE, GRASS FED WHEY PROTEIN BOOSTER, CHOCOLATE, CHOCOLATE",1227,2.429,Serine,G,NATURADE,Chocolate
1839929,branded_food,"NATURADE, GRASS FED WHEY PROTEIN BOOSTER, CHOCOLATE, CHOCOLATE",1226,2.857,Proline,G,NATURADE,Chocolate
1839929,branded_food,"NATURADE, GRASS FED WHEY PROTEIN BOOSTER, CHOCOLATE, CHOCOLATE",1218,1.571,Tyrosine,G,NATURADE,Chocolate
1839929,branded_food,"NATURADE, GRASS FED WHEY PROTEIN BOOSTER, CHOCOLATE, CHOCOLATE",1212,3.071,Isoleucine,G,NATURADE,Chocolate
1839929,branded_food,"NATURADE, GRASS FED WHEY PROTEIN BOOSTER, CHOCOLATE, CHOCOLATE",1213,5.024,Leucine,G,NATURADE,Chocolate
1839929,branded_food,"NATURADE, GRASS FED WHEY PROTEIN BOOSTER, CHOCOLATE, CHOCOLATE",1222,2.405,Alanine,G,NATURADE,Chocolate
1839929,branded_food,"NATURADE, GRASS FED WHEY PROTEIN BOOSTER, CHOCOLATE, CHOCOLATE",1232,1.0,Cysteine,G,NATURADE,Chocolate
1841205,branded_food,"SUNFOOD, RAW ORGANIC PROTEIN POWDER, CHOCOLATE, CHOCOLATE",1257,0.0,"Fatty acids, total trans",G,SUNFOOD,Other Snacks
1841205,branded_food,"SUNFOOD, RAW ORGANIC PROTEIN POWDER, CHOCOLATE, CHOCOLATE",1253,0.0,Cholesterol,MG,SUNFOOD,Other Snacks
1841205,branded_food,"SUNFOOD, RAW ORGANIC PROTEIN POWDER, CHOCOLATE, CHOCOLATE",1092,243.0,"Potassium, K",MG,SUNFOOD,Other Snacks
1841205,branded_food,"SUNFOOD, RAW ORGANIC PROTEIN POWDER, CHOCOLATE, CHOCOLATE",1008,400.0,Energy,KCAL,SUNFOOD,Other Snacks
1841205,branded_food,"SUNFOOD, RAW ORGANIC PROTEIN POWDER, CHOCOLATE, CHOCOLATE",1089,10.93,"Iron, Fe",MG,SUNFOOD,Other Snacks
1841205,branded_food,"SUNFOOD, RAW ORGANIC PROTEIN POWDER, CHOCOLATE, CHOCOLATE",1162,4.3,"Vitamin C, total ascorbic acid",MG,SUNFOOD,Other Snacks
1841205,branded_food,"SUNFOOD, RAW ORGANIC PROTEIN POWDER, CHOCOLATE, CHOCOLATE",1258,1.43,"Fatty acids, total saturated",G,SUNFOOD,Other Snacks
1841205,branded_food,"SUNFOOD, RAW ORGANIC PROTEIN POWDER, CHOCOLATE, CHOCOLATE",1087,179.0,"Calcium, Ca",MG,SUNFOOD,Other Snacks
1841205,branded_food,"SUNFOOD, RAW ORGANIC PROTEIN POWDER, CHOCOLATE, CHOCOLATE",1093,32.0,"Sodium, Na",MG,SUNFOOD,Other Snacks
1841205,branded_food,"SUNFOOD, RAW ORGANIC PROTEIN POWDER, CHOCOLATE, CHOCOLATE",1104,0.0,"Vitamin A, IU",IU,SUNFOOD,Other Snacks
1841205,branded_food,"SUNFOOD, RAW ORGANIC PROTEIN POWDER, CHOCOLATE, CHOCOLATE",2000,17.86,"Sugars, total including NLEA",G,SUNFOOD,Other Snacks
1841205,branded_food,"SUNFOOD, RAW ORGANIC PROTEIN POWDER, CHOCOLATE, CHOCOLATE",1079,3.6,"Fiber, total dietary",G,SUNFOOD,Other Snacks
1841205,branded_food,"SUNFOOD, RAW ORGANIC PROTEIN POWDER, CHOCOLATE, CHOCOLATE",1005,21.43,"Carbohydrate, by difference",G,SUNFOOD,Other Snacks
1841205,branded_food,"SUNFOOD, RAW ORGANIC PROTEIN POWDER, CHOCOLATE, CHOCOLATE",1004,3.57,Total lipid (fat),G,SUNFOOD,Other Snacks
1841205,branded_food,"SUNFOOD, RAW ORGANIC PROTEIN POWDER, CHOCOLATE, CHOCOLATE",1003,60.71,Protein,G,SUNFOOD,Other Snacks
1841205,branded_food,"SUNFOOD, RAW ORGANIC PROTEIN POWDER, CHOCOLATE, CHOCOLATE",1210,0.982,Tryptophan,G,SUNFOOD,Other Snacks
1841205,branded_food,"SUNFOOD, RAW ORGANIC PROTEIN POWDER, CHOCOLATE, CHOCOLATE",1215,2.039,Methionine,G,SUNFOOD,Other Snacks
1841205,branded_food,"SUNFOOD, RAW ORGANIC PROTEIN POWDER, CHOCOLATE, CHOCOLATE",1224,13.407,Glutamic acid,G,SUNFOOD,Other Snacks
1841205,branded_food,"SUNFOOD, RAW ORGANIC PROTEIN POWDER, CHOCOLATE, CHOCOLATE",1223,6.725,Aspartic acid,G,SUNFOOD,Other Snacks
1841205,branded_food,"SUNFOOD, RAW ORGANIC PROTEIN POWDER, CHOCOLATE, CHOCOLATE",1217,4.064,Phenylalanine,G,SUNFOOD,Other Snacks
1841205,branded_food,"SUNFOOD, RAW ORGANIC PROTEIN POWDER, CHOCOLATE, CHOCOLATE",1216,1.457,Cystine,G,SUNFOOD,Other Snacks
1841205,branded_food,"SUNFOOD, RAW ORGANIC PROTEIN POWDER, CHOCOLATE, CHOCOLATE",1225,3.254,Glycine,G,SUNFOOD,Other Snacks
1841205,branded_food,"SUNFOOD, RAW ORGANIC PROTEIN POWDER, CHOCOLATE, CHOCOLATE",1219,4.311,Valine,G,SUNFOOD,Other Snacks
1841205,branded_food,"SUNFOOD, RAW ORGANIC PROTEIN POWDER, CHOCOLATE, CHOCOLATE",1211,2.704,Threonine,G,SUNFOOD,Other Snacks
1841205,branded_food,"SUNFOOD, RAW ORGANIC PROTEIN POWDER, CHOCOLATE, CHOCOLATE",1221,1.682,Histidine,G,SUNFOOD,Other Snacks
1841205,branded_food,"SUNFOOD, RAW ORGANIC PROTEIN POWDER, CHOCOLATE, CHOCOLATE",1220,5.807,Arginine,G,SUNFOOD,Other Snacks
1841205,branded_food,"SUNFOOD, RAW ORGANIC PROTEIN POWDER, CHOCOLATE, CHOCOLATE",1214,2.218,Lysine,G,SUNFOOD,Other Snacks
1841205,branded_food,"SUNFOOD, RAW ORGANIC PROTEIN POWDER, CHOCOLATE, CHOCOLATE",1227,3.836,Serine,G,SUNFOOD,Other Snacks
1841205,branded_food,"SUNFOOD, RAW ORGANIC PROTEIN POWDER, CHOCOLATE, CHOCOLATE",1226,3.264,Proline,G,SUNFOOD,Other Snacks
1841205,branded_food,"SUNFOOD, RAW ORGANIC PROTEIN POWDER, CHOCOLATE, CHOCOLATE",1218,3.582,Tyrosine,G,SUNFOOD,Other Snacks
1841205,branded_food,"SUNFOOD, RAW ORGANIC PROTEIN POWDER, CHOCOLATE, CHOCOLATE",1212,3.057,Isoleucine,G,SUNFOOD,Other Snacks
1841205,branded_food,"SUNFOOD, RAW ORGANIC PROTEIN POWDER, CHOCOLATE, CHOCOLATE",1213,6.157,Leucine,G,SUNFOOD,Other Snacks
1841205,branded_food,"SUNFOOD, RAW ORGANIC PROTEIN POWDER, CHOCOLATE, CHOCOLATE",1222,4.136,Alanine,G,SUNFOOD,Other Snacks
1841226,branded_food,"ORGANIC RAW PROTEIN POWDER, VANILLA",1257,0.0,"Fatty acids, total trans",G,NUTRIBIOTIC,Other Snacks
1841226,branded_food,"ORGANIC RAW PROTEIN POWDER, VANILLA",1253,0.0,Cholesterol,MG,NUTRIBIOTIC,Other Snacks
1841226,branded_food,"ORGANIC RAW PROTEIN POWDER, VANILLA",1008,400.0,Energy,KCAL,NUTRIBIOTIC,Other Snacks
1841226,branded_food,"ORGANIC RAW PROTEIN POWDER, VANILLA",1089,13.33,"Iron, Fe",MG,NUTRIBIOTIC,Other Snacks
1841226,branded_food,"ORGANIC RAW PROTEIN POWDER, VANILLA",1258,0.0,"Fatty acids, total saturated",G,NUTRIBIOTIC,Other Snacks
1841226,branded_food,"ORGANIC RAW PROTEIN POWDER, VANILLA",1093,67.0,"Sodium, Na",MG,NUTRIBIOTIC,Other Snacks
1841226,branded_food,"ORGANIC RAW PROTEIN POWDER, VANILLA",2000,6.67,"Sugars, total including NLEA",G,NUTRIBIOTIC,Other Snacks
1841226,branded_food,"ORGANIC RAW PROTEIN POWDER, VANILLA",1079,6.7,"Fiber, total dietary",G,NUTRIBIOTIC,Other Snacks
1841226,branded_food,"ORGANIC RAW PROTEIN POWDER, VANILLA",1005,13.33,"Carbohydrate, by difference",G,NUTRIBIOTIC,Other Snacks
1841226,branded_food,"ORGANIC RAW PROTEIN POWDER, VANILLA",1004,0.0,Total lipid (fat),G,NUTRIBIOTIC,Other Snacks
1841226,branded_food,"ORGANIC RAW PROTEIN POWDER, VANILLA",1003,80.0,Protein,G,NUTRIBIOTIC,Other Snacks
1841226,branded_food,"ORGANIC RAW PROTEIN POWDER, VANILLA",1091,533.0,"Phosphorus, P",MG,NUTRIBIOTIC,Other Snacks
1841226,branded_food,"ORGANIC RAW PROTEIN POWDER, VANILLA",1210,1.247,Tryptophan,G,NUTRIBIOTIC,Other Snacks
1841226,branded_food,"ORGANIC RAW PROTEIN POWDER, VANILLA",1215,1.84,Methionine,G,NUTRIBIOTIC,Other Snacks
1841226,branded_food,"ORGANIC RAW PROTEIN POWDER, VANILLA",1224,13.767,Glutamic acid,G,NUTRIBIOTIC,Other Snacks
1841226,branded_food,"ORGANIC RAW PROTEIN POWDER, VANILLA",1223,7.28,Aspartic acid,G,NUTRIBIOTIC,Other Snacks
1841226,branded_food,"ORGANIC RAW PROTEIN POWDER, VANILLA",1217,3.507,Phenylalanine,G,NUTRIBIOTIC,Other Snacks
1841226,branded_food,"ORGANIC RAW PROTEIN POWDER, VANILLA",1216,1.92,Cystine,G,NUTRIBIOTIC,Other Snacks
1841226,branded_food,"ORGANIC RAW PROTEIN POWDER, VANILLA",1225,2.52,Glycine,G,NUTRIBIOTIC,Other Snacks
1841226,branded_food,"ORGANIC RAW PROTEIN POWDER, VANILLA",1219,4.813,Valine,G,NUTRIBIOTIC,Other Snacks
1841226,branded_food,"ORGANIC RAW PROTEIN POWDER, VANILLA",1211,3.8,Threonine,G,NUTRIBIOTIC,Other Snacks
1841226,branded_food,"ORGANIC RAW PROTEIN POWDER, VANILLA",1221,1.8,Histidine,G,NUTRIBIOTIC,Other Snacks
1841226,branded_food,"ORGANIC RAW PROTEIN POWDER, VANILLA",1220,5.453,Arginine,G,NUTRIBIOTIC,Other Snacks
1841226,branded_food,"ORGANIC RAW PROTEIN POWDER, VANILLA",1214,4.093,Lysine,G,NUTRIBIOTIC,Other Snacks
1841226,branded_food,"ORGANIC RAW PROTEIN POWDER, VANILLA",1227,3.96,Serine,G,NUTRIBIOTIC,Other Snacks
1841226,branded_food,"ORGANIC RAW PROTEIN POWDER, VANILLA",1226,4.88,Proline,G,NUTRIBIOTIC,Other Snacks
1841226,branded_food,"ORGANIC RAW PROTEIN POWDER, VANILLA",1218,3.28,Tyrosine,G,NUTRIBIOTIC,Other Snacks
1841226,branded_food,"ORGANIC RAW PROTEIN POWDER, VANILLA",1212,4.667,Isoleucine,G,NUTRIBIOTIC,Other Snacks
1841226,branded_food,"ORGANIC RAW PROTEIN POWDER, VANILLA",1213,7.28,Leucine,G,NUTRIBIOTIC,Other Snacks
1841226,branded_food,"ORGANIC RAW PROTEIN POWDER, VANILLA",1222,3.92,Alanine,G,NUTRIBIOTIC,Other Snacks
1841237,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, CHOCOLATE, CHOCOLATE",1257,0.0,"Fatty acids, total trans",G,NATURADE,"Popcorn, Peanuts, Seeds & Related Snacks"
1841237,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, CHOCOLATE, CHOCOLATE",1253,0.0,Cholesterol,MG,NATURADE,"Popcorn, Peanuts, Seeds & Related Snacks"
1841237,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, CHOCOLATE, CHOCOLATE",1092,795.0,"Potassium, K",MG,NATURADE,"Popcorn, Peanuts, Seeds & Related Snacks"
1841237,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, CHOCOLATE, CHOCOLATE",1008,359.0,Energy,KCAL,NATURADE,"Popcorn, Peanuts, Seeds & Related Snacks"
1841237,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, CHOCOLATE, CHOCOLATE",1089,64.62,"Iron, Fe",MG,NATURADE,"Popcorn, Peanuts, Seeds & Related Snacks"
1841237,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, CHOCOLATE, CHOCOLATE",1162,0.0,"Vitamin C, total ascorbic acid",MG,NATURADE,"Popcorn, Peanuts, Seeds & Related Snacks"
1841237,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, CHOCOLATE, CHOCOLATE",1258,2.56,"Fatty acids, total saturated",G,NATURADE,"Popcorn, Peanuts, Seeds & Related Snacks"
1841237,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, CHOCOLATE, CHOCOLATE",1087,51.0,"Calcium, Ca",MG,NATURADE,"Popcorn, Peanuts, Seeds & Related Snacks"
1841237,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, CHOCOLATE, CHOCOLATE",1093,1282.0,"Sodium, Na",MG,NATURADE,"Popcorn, Peanuts, Seeds & Related Snacks"
1841237,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, CHOCOLATE, CHOCOLATE",1104,0.0,"Vitamin A, IU",IU,NATURADE,"Popcorn, Peanuts, Seeds & Related Snacks"
1841237,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, CHOCOLATE, CHOCOLATE",2000,7.69,"Sugars, total including NLEA",G,NATURADE,"Popcorn, Peanuts, Seeds & Related Snacks"
1841237,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, CHOCOLATE, CHOCOLATE",1079,12.8,"Fiber, total dietary",G,NATURADE,"Popcorn, Peanuts, Seeds & Related Snacks"
1841237,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, CHOCOLATE, CHOCOLATE",1005,28.21,"Carbohydrate, by difference",G,NATURADE,"Popcorn, Peanuts, Seeds & Related Snacks"
1841237,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, CHOCOLATE, CHOCOLATE",1004,10.26,Total lipid (fat),G,NATURADE,"Popcorn, Peanuts, Seeds & Related Snacks"
1841237,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, CHOCOLATE, CHOCOLATE",1003,51.28,Protein,G,NATURADE,"Popcorn, Peanuts, Seeds & Related Snacks"
1841237,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, CHOCOLATE, CHOCOLATE",1082,8.0,"Fiber, soluble",G,NATURADE,"Popcorn, Peanuts, Seeds & Related Snacks"
1841237,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, CHOCOLATE, CHOCOLATE",1084,5.0,"Fiber, insoluble",G,NATURADE,"Popcorn, Peanuts, Seeds & Related Snacks"
1841237,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, CHOCOLATE, CHOCOLATE",1210,0.487,Tryptophan,G,NATURADE,"Popcorn, Peanuts, Seeds & Related Snacks"
1841237,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, CHOCOLATE, CHOCOLATE",1215,0.538,Methionine,G,NATURADE,"Popcorn, Peanuts, Seeds & Related Snacks"
1841237,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, CHOCOLATE, CHOCOLATE",1224,8.846,Glutamic acid,G,NATURADE,"Popcorn, Peanuts, Seeds & Related Snacks"
1841237,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, CHOCOLATE, CHOCOLATE",1223,6.051,Aspartic acid,G,NATURADE,"Popcorn, Peanuts, Seeds & Related Snacks"
1841237,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, CHOCOLATE, CHOCOLATE",1217,2.795,Phenylalanine,G,NATURADE,"Popcorn, Peanuts, Seeds & Related Snacks"
1841237,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, CHOCOLATE, CHOCOLATE",1225,2.128,Glycine,G,NATURADE,"Popcorn, Peanuts, Seeds & Related Snacks"
1841237,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, CHOCOLATE, CHOCOLATE",1219,2.615,Valine,G,NATURADE,"Popcorn, Peanuts, Seeds & Related Snacks"
1841237,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, CHOCOLATE, CHOCOLATE",1211,1.897,Threonine,G,NATURADE,"Popcorn, Peanuts, Seeds & Related Snacks"
1841237,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, CHOCOLATE, CHOCOLATE",1221,1.282,Histidine,G,NATURADE,"Popcorn, Peanuts, Seeds & Related Snacks"
1841237,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, CHOCOLATE, CHOCOLATE",1220,4.513,Arginine,G,NATURADE,"Popcorn, Peanuts, Seeds & Related Snacks"
1841237,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, CHOCOLATE, CHOCOLATE",1214,3.897,Lysine,G,NATURADE,"Popcorn, Peanuts, Seeds & Related Snacks"
1841237,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, CHOCOLATE, CHOCOLATE",1227,2.718,Serine,G,NATURADE,"Popcorn, Peanuts, Seeds & Related Snacks"
1841237,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, CHOCOLATE, CHOCOLATE",1226,2.231,Proline,G,NATURADE,"Popcorn, Peanuts, Seeds & Related Snacks"
1841237,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, CHOCOLATE, CHOCOLATE",1218,1.923,Tyrosine,G,NATURADE,"Popcorn, Peanuts, Seeds & Related Snacks"
1841237,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, CHOCOLATE, CHOCOLATE",1212,2.41,Isoleucine,G,NATURADE,"Popcorn, Peanuts, Seeds & Related Snacks"
1841237,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, CHOCOLATE, CHOCOLATE",1213,4.333,Leucine,G,NATURADE,"Popcorn, Peanuts, Seeds & Related Snacks"
1841237,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, CHOCOLATE, CHOCOLATE",1222,2.179,Alanine,G,NATURADE,"Popcorn, Peanuts, Seeds & Related Snacks"
1841237,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, CHOCOLATE, CHOCOLATE",1232,1.0,Cysteine,G,NATURADE,"Popcorn, Peanuts, Seeds & Related Snacks"
1841238,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, VANILLA, VANILLA",1257,0.0,"Fatty acids, total trans",G,NATURADE,Milk
1841238,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, VANILLA, VANILLA",1253,0.0,Cholesterol,MG,NATURADE,Milk
1841238,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, VANILLA, VANILLA",1092,236.0,"Potassium, K",MG,NATURADE,Milk
1841238,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, VANILLA, VANILLA",1008,389.0,Energy,KCAL,NATURADE,Milk
1841238,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, VANILLA, VANILLA",1089,0.0,"Iron, Fe",MG,NATURADE,Milk
1841238,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, VANILLA, VANILLA",1162,0.0,"Vitamin C, total ascorbic acid",MG,NATURADE,Milk
1841238,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, VANILLA, VANILLA",1258,1.39,"Fatty acids, total saturated",G,NATURADE,Milk
1841238,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, VANILLA, VANILLA",1087,0.0,"Calcium, Ca",MG,NATURADE,Milk
1841238,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, VANILLA, VANILLA",1093,778.0,"Sodium, Na",MG,NATURADE,Milk
1841238,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, VANILLA, VANILLA",1104,0.0,"Vitamin A, IU",IU,NATURADE,Milk
1841238,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, VANILLA, VANILLA",2000,8.33,"Sugars, total including NLEA",G,NATURADE,Milk
1841238,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, VANILLA, VANILLA",1079,8.3,"Fiber, total dietary",G,NATURADE,Milk
1841238,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, VANILLA, VANILLA",1005,22.22,"Carbohydrate, by difference",G,NATURADE,Milk
1841238,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, VANILLA, VANILLA",1004,9.72,Total lipid (fat),G,NATURADE,Milk
1841238,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, VANILLA, VANILLA",1003,55.56,Protein,G,NATURADE,Milk
1841238,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, VANILLA, VANILLA",1082,6.0,"Fiber, soluble",G,NATURADE,Milk
1841238,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, VANILLA, VANILLA",1210,0.528,Tryptophan,G,NATURADE,Milk
1841238,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, VANILLA, VANILLA",1215,0.583,Methionine,G,NATURADE,Milk
1841238,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, VANILLA, VANILLA",1224,9.583,Glutamic acid,G,NATURADE,Milk
1841238,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, VANILLA, VANILLA",1223,6.556,Aspartic acid,G,NATURADE,Milk
1841238,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, VANILLA, VANILLA",1217,3.028,Phenylalanine,G,NATURADE,Milk
1841238,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, VANILLA, VANILLA",1225,2.306,Glycine,G,NATURADE,Milk
1841238,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, VANILLA, VANILLA",1219,2.833,Valine,G,NATURADE,Milk
1841238,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, VANILLA, VANILLA",1211,2.056,Threonine,G,NATURADE,Milk
1841238,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, VANILLA, VANILLA",1221,1.389,Histidine,G,NATURADE,Milk
1841238,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, VANILLA, VANILLA",1220,4.889,Arginine,G,NATURADE,Milk
1841238,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, VANILLA, VANILLA",1214,4.222,Lysine,G,NATURADE,Milk
1841238,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, VANILLA, VANILLA",1227,2.944,Serine,G,NATURADE,Milk
1841238,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, VANILLA, VANILLA",1226,2.417,Proline,G,NATURADE,Milk
1841238,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, VANILLA, VANILLA",1218,2.083,Tyrosine,G,NATURADE,Milk
1841238,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, VANILLA, VANILLA",1212,2.611,Isoleucine,G,NATURADE,Milk
1841238,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, VANILLA, VANILLA",1213,4.694,Leucine,G,NATURADE,Milk
1841238,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, VANILLA, VANILLA",1222,2.361,Alanine,G,NATURADE,Milk
1841238,branded_food,"NATURADE, PEA PROTEIN VEGAN SHAKE, VANILLA, VANILLA",1232,1.0,Cysteine,G,NATURADE,Milk
1841241,branded_food,"NATURADE, GRASS FED WHEY PROTEIN BOOSTER, VANILLA, VANILLA",1257,0.0,"Fatty acids, total trans",G,NATURADE,Milk
1841241,branded_food,"NATURADE, GRASS FED WHEY PROTEIN BOOSTER, VANILLA, VANILLA",1253,145.0,Cholesterol,MG,NATURADE,Milk
1841241,branded_food,"NATURADE, GRASS FED WHEY PROTEIN BOOSTER, VANILLA, VANILLA",1092,224.0,"Potassium, K",MG,NATURADE,Milk
1841241,branded_food,"NATURADE, GRASS FED WHEY PROTEIN BOOSTER, VANILLA, VANILLA",1008,395.0,Energy,KCAL,NATURADE,Milk
1841241,branded_food,"NATURADE, GRASS FED WHEY PROTEIN BOOSTER, VANILLA, VANILLA",1089,0.95,"Iron, Fe",MG,NATURADE,Milk
1841241,branded_food,"NATURADE, GRASS FED WHEY PROTEIN BOOSTER, VANILLA, VANILLA",1162,0.0,"Vitamin C, total ascorbic acid",MG,NATURADE,Milk
1841241,branded_food,"NATURADE, GRASS FED WHEY PROTEIN BOOSTER, VANILLA, VANILLA",1258,3.95,"Fatty acids, total saturated",G,NATURADE,Milk
1841241,branded_food,"NATURADE, GRASS FED WHEY PROTEIN BOOSTER, VANILLA, VANILLA",1087,263.0,"Calcium, Ca",MG,NATURADE,Milk
1841241,branded_food,"NATURADE, GRASS FED WHEY PROTEIN BOOSTER, VANILLA, VANILLA",1093,605.0,"Sodium, Na",MG,NATURADE,Milk
1841241,branded_food,"NATURADE, GRASS FED WHEY PROTEIN BOOSTER, VANILLA, VANILLA",1104,0.0,"Vitamin A, IU",IU,NATURADE,Milk
1841241,branded_food,"NATURADE, GRASS FED WHEY PROTEIN BOOSTER, VANILLA, VANILLA",2000,10.53,"Sugars, total including NLEA",G,NATURADE,Milk
1841241,branded_food,"NATURADE, GRASS FED WHEY PROTEIN BOOSTER, VANILLA, VANILLA",1079,13.2,"Fiber, total dietary",G,NATURADE,Milk
1841241,branded_food,"NATURADE, GRASS FED WHEY PROTEIN BOOSTER, VANILLA, VANILLA",1005,28.95,"Carbohydrate, by difference",G,NATURADE,Milk
1841241,branded_food,"NATURADE, GRASS FED WHEY PROTEIN BOOSTER, VANILLA, VANILLA",1004,10.53,Total lipid (fat),G,NATURADE,Milk
1841241,branded_food,"NATURADE, GRASS FED WHEY PROTEIN BOOSTER, VANILLA, VANILLA",1003,52.63,Protein,G,NATURADE,Milk
1841241,branded_food,"NATURADE, GRASS FED WHEY PROTEIN BOOSTER, VANILLA, VANILLA",1210,1.0,Tryptophan,G,NATURADE,Milk
1841241,branded_food,"NATURADE, GRASS FED WHEY PROTEIN BOOSTER, VANILLA, VANILLA",1215,1.263,Methionine,G,NATURADE,Milk
1841241,branded_food,"NATURADE, GRASS FED WHEY PROTEIN BOOSTER, VANILLA, VANILLA",1224,8.947,Glutamic acid,G,NATURADE,Milk
1841241,branded_food,"NATURADE, GRASS FED WHEY PROTEIN BOOSTER, VANILLA, VANILLA",1223,5.447,Aspartic acid,G,NATURADE,Milk
1841241,branded_food,"NATURADE, GRASS FED WHEY PROTEIN BOOSTER, VANILLA, VANILLA",1217,1.684,Phenylalanine,G,NATURADE,Milk
1841241,branded_food,"NATURADE, GRASS FED WHEY PROTEIN BOOSTER, VANILLA, VANILLA",1225,1.0,Glycine,G,NATURADE,Milk
1841241,branded_food,"NATURADE, GRASS FED WHEY PROTEIN BOOSTER, VANILLA, VANILLA",1219,3.079,Valine,G,NATURADE,Milk
1841241,branded_food,"NATURADE, GRASS FED WHEY PROTEIN BOOSTER, VANILLA, VANILLA",1211,3.553,Threonine,G,NATURADE,Milk
1841241,branded_food,"NATURADE, GRASS FED WHEY PROTEIN BOOSTER, VANILLA, VANILLA",1221,0.974,Histidine,G,NATURADE,Milk
1841241,branded_food,"NATURADE, GRASS FED WHEY PROTEIN BOOSTER, VANILLA, VANILLA",1220,1.342,Arginine,G,NATURADE,Milk
